Timestamp,Watts_Total,Watts_R,Watts_Y,Watts_B,VAR_Total,VAR_R,VAR_Y,VAR_B,True_PF_Avg,True_PF_R,True_PF_Y,True_PF_B,VA_Total,VA_R,VA_Y,VA_B,VLL_Avg,V_RY,V_YB,V_BR,VLN_Avg,V_R,V_Y,V_B,I_Total,I_R,I_Y,I_B,Frequency_Hz,Wh_Received,VAh_Received,VARh_Ind_Received,VARh_Cap_Received,Wh_Delivered,VAh_Delivered,VARh_Ind_Delivered,VARh_Cap_Delivered,PF_Avg_Received,Amps_Hour_Received,PF_Avg_Delivered,Amps_Hour_Delivered,Neutral_I,V_R_Harmonic,V_Y_Harmonic,V_B_Harmonic,I_R_Harmonic,I_Y_Harmonic,I_B_Harmonic,Rising_Demand,Max_Demand,Rising_Demand_Delivered,Displacement_PF_R,Max_Demand_Delivered,Displacement_PF_B,RPM,Load_Hours_Received,Load_Hours_Delivered,Num_Interruptions,MD_Occurrence_Time,V_R_Phase_Angle,V_Y_Phase_Angle,V_B_Phase_Angle,I_R_Phase_Angle,I_Y_Phase_Angle,I_B_Phase_Angle,V_Unbal_R,V_Unbal_Y,V_Unbal_B,I_Unbal_R,I_Unbal_Y,I_Unbal_B,Analog_Input_1,Analog_Input_2,VLL_Max,VLL_Min,VLN_Max,VLN_Min,Amps_Max,Amps_Min,Frequency_Max,Frequency_Min,Watts_Max,Watts_Min,VAR_Max,VAR_Min,VA_Max,VA_Min,PF_Max,PF_Min,V_R_THD_Pct,V_Y_THD_Pct,V_B_THD_Pct,I_R_THD_Pct,I_Y_THD_Pct,I_B_THD_Pct,K_Factor_V_R,K_Factor_V_Y,K_Factor_V_B,K_Factor_I_R,K_Factor_I_Y,K_Factor_I_B,PiTempC,PiCpuPct,PiMemPct,PiDiskPct,PiUptimeHrs,PiThrottled,PiDiskFull
2026-05-19 18:33:02,118012.1172,46974.9531,34398.7695,36388.2148,-4634.2358,-1270.5599,-5402.7051,1529.9962,0.9858,0.9945,0.9726,-0.9912,112742.2266,45897.6094,32412.8105,34755.7969,426.6027,428.4079,427.0589,424.2163,246.2728,246.5392,247.0073,245.2877,154.0974,188.4343,136.2168,144.8299,50.0722,326382.75,328550.9375,5725.3911,-22859.123,0,0,0,0,0.9935,456.123,0,0,32.4167,0.9182,1.36,1.4599,9.4938,15.8115,11.9741,0,0,0.999,0.999,0.9848,-0.9988,1502.2012,649003008,0,0,0,0,242.3773,121.5632,-2.5625,-9.6298,2.9741,-0.2094,-0.3221,0.5315,-18.9804,12.6143,6.5045,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1691,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.2877,1.5028,1.675,10.0004,15.3992,11.3358,1.0024,1.0085,1.0074,1.4222,4.9869,1.5842,,,,,,,
2026-05-19 18:35:23,107539.3984,44993.6992,32730.5801,34949.418,-4879.2544,-1734.306,-6180.2354,1611.0869,0.9847,0.9914,0.9693,-0.9904,118711.0391,48827.9023,34258.2891,38512.125,426.2046,428.4904,425.4609,424.4464,246.074,246.5712,247.1258,244.662,159.7917,193.6772,138.3647,145.0287,50.0595,330894.4375,333069.3438,5725.5322,-23099.5117,0,0,0,0,0.9936,462.3141,0,0,36.3337,1.3057,1.3797,1.7856,10.2935,15.7596,12.2146,0,0,0.9989,0.999,0.9858,-0.9989,1501.9515,658243584,0,0,0,0,242.8488,121.6424,-2.5625,-10.0382,3.2523,-0.1641,-0.4039,0.5519,-22.8112,13.8089,9.0018,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1691,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.241,1.563,1.3504,9.5373,14.6836,10.9327,1.0018,1.0071,1.0071,1.3148,1.9289,1.5542,,,,,,,
2026-05-19 18:37:45,108604.8984,45273.6836,34736.5039,36369.9531,-6097.4849,-1411.6873,-6049.9858,1553.0659,0.989,0.9947,0.9753,-0.997,118846.3047,48655.3984,38272.7422,39616.2656,426.4506,428.5995,425.904,424.6579,246.1434,246.6007,247.09,244.8283,162.6794,199.2843,141.2632,151.6011,50.0587,335522.2188,337667.8438,5725.5327,-23271.5293,0,0,0,0,0.9936,468.6197,0,0,33.1481,1.1066,1.5236,1.6863,9.9252,15.1701,12.6173,0,0,0.9989,0.999,0.9828,-0.998,1501.75,667484160,0,0,0,0,242.3132,120.2592,-2.5681,-12.5352,2.5625,-0.1966,-0.3539,0.5541,-23.0268,13.5539,9.4664,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1691,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.2706,1.601,1.8941,9.7806,15.9692,11.7748,1.0018,1.0106,1.0051,1.4004,3.8685,1.9652,,,,,,,
2026-05-19 18:40:06,111498.7734,46164.6719,34421.75,30255.0156,-15145.0889,-493.6451,-10516.2344,-2891.4373,0.9753,0.9959,0.9406,0.9831,111100.3594,45646.9414,36057.793,30491.459,426.8502,428.7762,426.5465,425.1117,246.464,246.792,247.3598,245.1993,148.3205,178.9683,145.518,122.7477,50.0594,340064.6875,342275.125,5726.4316,-23818.2246,0,0,0,0,0.9936,474.9373,0,0,31.6239,1.2542,1.4448,2.0012,9.3151,14.2217,15.3246,0,0,0.9897,0.999,0.951,0.9938,1501.7538,676790272,0,0,0,0,242.0869,121.8752,2.5625,-16.2791,-4.7035,-0.1557,-0.3401,0.5027,-19.9303,3.2497,17.1798,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1691,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.3471,1.5348,1.7377,11.7019,15.6102,15.2182,1.0021,1.0031,1.0063,1.4335,3.564,1.7312,,,,,,,
2026-05-19 18:42:28,96851.8672,40554.2188,30510.252,26109.8496,-19069.4434,-3190.4094,-11580.2783,-3843.6689,0.9633,0.9911,0.9279,0.9674,103435.1484,42172.75,34848.1797,28873.9922,426.5966,428.8023,426.5365,424.8043,246.2637,246.6642,247.1899,244.8845,155.4061,188.2802,151.9945,107.2879,50.0382,344232.1875,346461.9062,5726.4316,-24452.0742,0,0,0,0,0.9936,480.706,0,0,32.485,1.1744,1.4888,1.6707,11.327,17.4289,18.2968,0,0,0.9829,0.9977,0.9347,0.9851,1500.8616,686030848,0,0,0,0,240.9097,121.3692,-2.5625,-21.7634,-7.6833,-0.168,-0.3869,0.5426,-21.4489,1.613,19.2815,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1691,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.4053,1.5623,1.8541,11.4972,16.5876,17.9387,1.0031,1.0116,1.008,1.6077,2.3053,2.4202,,,,,,,
2026-05-19 18:44:49,92108.5781,38147.9531,29260.1055,27751.4844,-17106.8516,-1914.4041,-11735.4434,-4276.8281,0.9563,0.987,0.9122,0.9658,94075.3516,38448.3516,31818.4473,25676.0234,426.7551,428.4829,426.4094,425.2895,246.394,246.7319,247.2443,243.9487,130.5902,155.679,130.4872,105.5161,50.0701,347959.4062,350249.375,5726.4316,-25120.4238,0,0,0,0,0.9935,485.9851,0,0,27.5978,1.324,1.7391,1.8353,11.9815,16.7945,17.9097,0,0,0.9817,0.9985,0.9303,0.9871,1502.0833,695271424,0,0,0,0,242.3863,121.622,-2.7378,-21.127,-9.0472,-0.0819,-0.0911,0.3017,-19.3479,0.1771,19.1708,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1691,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.3465,1.5168,2.0658,12.136,16.6999,17.9359,1.0025,1.0033,1.0063,1.6487,1.8525,2.1754,,,,,,,
2026-05-19 18:47:10,106986.4688,39631.3008,37474.9766,27432.457,-4536.564,3945.7415,-5509.6323,-4063.814,0.9801,-0.9859,0.9807,0.9747,100734.7266,35090.7578,33965.8945,27087.8555,426.415,427.8638,425.9122,425.3373,245.8754,246.6691,246.808,244.1978,133.3852,155.8068,149.2413,119.8991,50.0702,351766.5312,354099.375,5726.4316,-25407.3691,0,0,0,0,0.9935,491.2686,0,0,26.1468,1.005,1.5091,2.0058,11.6554,14.5279,16.8262,0,0,0.9977,-0.9967,0.9865,0.9901,1502.2236,704577536,0,0,0,0,241.4754,121.5988,5.8374,-10.2196,-8.9913,-0.0544,-0.227,0.2814,-10.1138,-6.1553,16.5696,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1691,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,0.9862,1.5681,1.6251,11.377,14.5855,17.6045,1.0014,1.0079,1.0045,1.6335,1.8701,2.4842,,,,,,,
2026-05-19 18:49:32,88880.4766,33977.207,31306.2031,23603.0234,-12529.5723,1285.8182,-8107.6133,-6202.1255,0.9687,-0.9837,0.9527,0.9446,88646.9531,34103.2422,31338.8418,23799.209,426.3629,428.188,426.0843,424.4871,246.0555,246.394,246.9578,244.8644,124.8933,139.8637,132.6618,102.7943,50.0507,355473.6562,357801.5312,5726.4316,-25793.5332,0,0,0,0,0.9935,496.3876,0,0,28.886,1.1665,1.7667,1.6113,13.054,15.696,18.9908,0,0,0.9941,-0.997,0.9741,0.9767,1501.7477,713818112,0,0,0,0,241.7346,121.6304,3.9788,-13.4736,-13.6471,-0.1266,-0.3759,0.52,-10.9281,-6.566,17.9723,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1691,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.3256,1.4526,1.566,11.9168,15.2997,19.0313,1.0019,1.0045,1.0045,1.5389,1.9153,2.2004,,,,,,,
2026-05-19 18:51:53,95079.375,36077.9688,33477.7344,25962.0898,-9833.2471,2373.0615,-7679.6416,-5536.7759,0.9731,-0.9914,0.9661,0.9603,96836.4922,36231.8945,34608.1211,26783.791,426.8693,428.611,426.7005,425.1235,246.4295,246.7604,247.4622,245.2386,135.4454,146.0782,141.5979,113.4855,50.0931,359174.5312,361552.1875,5726.4316,-26219.7227,0,0,0,0,0.9935,501.5891,0,0,26.4294,1.0278,1.7737,2.0275,12.2218,16.734,18.912,0,0,0.9934,-0.9977,0.9731,0.981,1502.6765,723124224,0,0,0,0,240.5452,122.1944,2.6572,-13.3344,-11.3892,-0.0614,-0.6156,0.6327,-9.5751,-5.8604,15.8772,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1691,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,0.9807,1.7677,1.8151,12.7942,17.8085,19.8105,1.0026,2.5629,1.006,1.63,1.9468,2.6477,,,,,,,
2026-05-19 18:54:15,89471.5312,33680.2148,35098.0234,27460.9355,-11507.8359,733.3249,-8627.54,-5911.5356,0.9696,-0.9944,0.9636,0.9543,94209.3516,35967.8906,31427.1035,23706.9648,426.0351,428.7243,425.7199,423.7433,246.1554,246.532,247.2011,244.8955,119.9547,135.0023,127.5883,113.8811,50.0462,362806.4062,365182.7812,5726.4316,-26635.2207,0,0,0,0,0.9935,506.6251,0,0,26.8705,1.215,1.4683,1.6279,14.0944,17.6946,20.1405,0,0,0.9932,-0.9973,0.9733,0.9715,1501.3761,732364800,0,0,0,0,239.9641,121.4633,3.44,-12.9642,-10.904,-0.1648,-0.361,0.5432,-9.6568,-6.301,15.5527,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1691,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.2215,1.543,1.667,12.2103,15.9499,19.7023,1.0019,1.0047,1.0072,1.7272,2.0493,2.5912,,,,,,,
2026-05-19 18:56:37,87716.1875,33155.5391,30998.9395,23429.1562,-12507.3574,2044.7162,-7959.8311,-6335.4912,0.9665,-0.9886,0.9555,0.9402,88536.6328,33365.293,32024.0645,24305.1797,426.0239,428.0667,425.5257,424.5192,246.0255,246.3765,246.9739,244.7131,122.4917,134.1413,132.2293,101.8995,50.054,366459.7188,368867.375,5726.4316,-27112.4062,0,0,0,0,0.9935,511.7211,0,0,27.8507,0.988,1.0856,1.4862,11.6,16.1476,20.4208,0,0,0.9902,0.999,0.9618,0.9684,1501.4866,741670912,0,0,0,0,243.3357,122.6093,2.5625,-14.745,-14.596,-0.1947,-0.3129,0.5138,-11.1166,-6.1449,18.0551,0,0,432.2727,235.3525,250.703,219.3341,0.0,0.0108,50.1691,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.3278,1.3059,1.6854,12.3781,16.9967,19.9212,1.0018,1.0062,1.0051,1.6145,1.831,2.4207,,,,,,,
2026-05-19 18:58:58,92449.0078,34786.5586,32416.207,25348.6543,-13539.3975,1229.4889,-8621.3701,-6252.6123,0.967,-0.9931,0.9529,0.9468,94272.0391,35146.6562,33758.9297,26091.0625,425.806,427.3881,425.4283,424.6296,245.7191,245.8274,246.1558,245.1337,130.5167,144.4116,138.3367,108.8672,50.0943,369952.0312,372396.125,5726.4316,-27617.8125,0,0,0,0,0.9934,516.6562,0,0,26.9716,1.2637,1.6288,1.4673,11.8858,15.2094,19.1347,0,0,0.9892,0.999,0.9646,0.9685,1502.9095,750911488,0,0,0,0,241.8684,121.4749,3.4829,-14.9549,-14.347,-0.2689,-0.207,0.4428,-10.6815,-6.446,17.1275,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1691,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.4048,1.6588,1.9689,10.9305,13.9129,19.0478,1.0019,1.0055,1.0046,1.4984,1.643,2.3883,,,,,,,
2026-05-19 19:01:19,100652.0391,38233.8086,35101.0898,27718.7793,-12895.9219,1832.2858,-8496.8379,-6179.6777,0.9761,-0.9908,0.9663,0.9631,101355.5781,37146.9375,35957.0195,28876.9766,425.6726,428.7497,424.0115,424.1555,245.8923,246.8524,246.7965,245.6404,140.7107,154.5769,149.7355,119.7454,50.149,373440.4688,375922.25,5726.4316,-28130.7266,0,0,0,0,0.9934,521.5129,0,0,26.3938,1.3648,1.9474,1.7971,9.8917,10.819,14.1385,0,0,0.9917,-0.9989,0.9715,0.976,1504.7623,760152064,0,0,0,0,240.3674,122.072,2.7671,-13.9126,-13.4691,-0.409,-0.4952,0.4219,-9.9585,-5.263,15.2643,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1691,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.4233,1.8916,2.1299,9.4301,10.2304,14.0513,1.002,1.0159,1.0055,1.3061,1.3867,1.8007,,,,,,,
2026-05-19 19:03:40,106771.3672,39605.6328,34004.75,32645.918,-524.6556,1825.6725,-2382.4851,-792.5745,0.9909,-0.9937,0.9933,0.9908,105924.0156,39462.0547,33932.4609,32620.6602,425.6546,427.1498,424.2295,423.2352,245.0283,245.3776,245.6251,243.9875,143.8269,159.8888,138.3918,134.8163,50.1836,377484.5625,380024.6875,5726.4678,-28567.0312,0,0,0,0,0.9934,527.1519,0,0,27.8644,1.4303,2.0051,1.7993,9.5362,12.1671,12.1168,0,0,0.999,0.999,0.9973,0.999,1505.29,769458176,0,0,0,0,241.9167,120.6725,2.5664,-4.8081,-2.5625,-0.5103,-0.0378,0.5481,-11.7971,4.3384,6.7474,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1878,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.2329,2.0835,1.9689,9.5822,12.7403,12.7475,2.3629,1.0078,1.0093,1.4095,1.6297,1.5128,,,,,,,
2026-05-19 19:06:01,99108.2734,37370.3594,31307.293,30432.1973,-2057.3784,1576.252,-2769.5076,-920.1321,0.9913,-0.9961,0.9888,0.9927,98436.1328,36791.5625,31176.7773,30237.0098,423.8623,425.8707,422.3494,423.3809,245.5218,246.3352,246.2804,244.0207,135.2955,152.8179,127.7611,125.2604,50.1341,381588.4062,384127.4375,5726.4678,-28629.7441,0,0,0,0,0.9935,532.7693,0,0,27.7357,1.1656,1.5879,1.8557,9.3594,12.0811,11.9298,0,0,0.999,-0.9982,0.9982,0.999,1503.9327,778698752,0,0,0,0,242.2505,121.343,3.3299,-4.1344,-2.5625,-0.4894,-0.2256,0.715,-11.5863,4.3485,6.4139,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1878,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.2988,1.642,2.0278,10.1395,13.1173,11.8984,1.0026,1.0042,1.0095,1.4593,1.6741,1.6517,,,,,,,
2026-05-19 19:08:22,109115.6172,41392.4297,34605.25,33397.2109,785.3036,2660.8291,-1191.3549,-500.923,-0.9907,-0.9937,0.9891,0.992,109620.2344,41214.625,34983.3477,32971.6797,424.1046,426.679,423.2527,422.5877,244.9865,245.4668,245.7078,243.7094,151.2173,170.5943,142.8164,139.8016,50.0585,385915.5312,388456.8438,5744.7017,-28643.2461,0,0,0,0,0.9935,538.7219,0,0,30.5535,0.9499,1.5361,1.9188,10.0129,12.9683,11.8631,0,0,0.999,-0.9977,0.9987,0.999,1501.7639,787939328,0,0,0,0,241.7373,121.6726,3.5717,-2.5625,2.5625,-0.231,-0.3375,0.5596,-11.945,4.3738,7.7783,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1878,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.1985,1.5672,2.0283,12.5883,14.9737,13.824,1.0019,1.004,1.0107,1.457,1.6515,1.575,,,,,,,
2026-05-19 19:10:44,109097.6016,41197.8867,33844.1445,33314.7539,1684.3854,-539.8154,-2377.7983,-665.3185,-0.9896,-0.9928,0.9915,-0.9919,107700.2578,40760.6523,34218.6836,32748.0645,423.9476,426.242,422.9715,422.515,244.7887,245.4859,245.6192,243.3577,151.1177,171.155,145.1994,136.6256,50.0192,390143.5938,392686.0312,5788.7588,-28651.5703,0,0,0,0,0.9936,544.5264,0,0,29.1641,1.0431,1.0241,1.3641,10.0357,12.8186,12.3644,0,0,0.999,-0.9974,0.9968,0.999,1500.5208,797179904,0,0,0,0,244.3151,120.9227,7.5572,2.5625,2.5625,-0.2413,-0.3068,0.5568,-12.152,4.0612,6.0508,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1878,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,0.823,1.416,1.926,11.9915,14.1307,13.7555,1.002,1.004,1.0045,1.5225,1.6918,1.5811,,,,,,,
2026-05-19 19:13:05,107847.8047,40398.6562,34351.0078,32290.2578,-1288.7986,238.1456,-2426.4248,128.5776,0.9919,-0.9906,0.9878,0.9894,105656.8047,40005.2969,33957.7031,32099.5195,424.022,426.3328,423.3614,422.3964,244.8203,245.1964,245.636,243.4458,145.3984,162.8009,140.4221,137.3973,50.0344,394424.0,396937.0,5849.0166,-28661.0215,0,0,0,0,0.9937,550.362,0,0,29.3511,1.3983,1.0686,1.4822,9.8051,12.4118,11.9952,0,0,0.999,0.999,0.9972,0.999,1500.9012,806420480,0,0,0,0,240.6822,121.3168,4.9607,-2.5625,-2.5625,-0.0137,-0.3669,0.2635,-11.3718,4.1556,6.7269,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1878,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,0.9515,1.233,1.5765,9.8836,11.8572,11.4496,1.0013,2.5562,1.0039,1.5101,1.7033,1.5953,,,,,,,
2026-05-19 19:15:26,113453.9219,41931.7734,35981.4492,34291.0078,1406.9951,2320.5935,-959.3358,41.2267,-0.991,-0.9871,0.9875,0.9903,116500.5547,43238.6914,36334.5312,34417.5625,423.0001,425.1211,422.3729,421.6365,244.2503,244.8354,245.0228,243.0144,153.2022,171.3692,149.9701,142.5369,50.0603,398867.6562,401381.125,5887.5171,-28666.8066,0,0,0,0,0.9937,556.4756,0,0,28.3466,0.9243,1.3058,1.3602,9.6571,12.0488,12.5204,0,0,0.999,-0.9981,0.999,0.999,1501.5079,815661056,0,0,0,0,241.758,120.5296,2.5625,-2.8393,2.5625,-0.2176,-0.3177,0.5346,-12.1829,5.2874,7.4248,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1878,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.0865,1.5087,1.4872,12.0841,13.6388,14.2698,1.0014,1.0026,1.0045,1.6755,1.9124,1.8444,,,,,,,
2026-05-19 19:17:47,105384.4609,39596.3945,33431.4961,33142.7188,387.2812,1776.1737,-1350.7788,74.9929,-0.9881,-0.9906,0.991,-0.9898,111814.5469,39994.6172,33981.6562,34617.6211,422.8346,425.1262,422.2683,421.2044,244.1708,244.6168,245.0756,242.7723,140.658,164.296,139.1198,134.9875,50.0538,403173.625,405717.4062,5926.4219,-28671.3809,0,0,0,0,0.9938,562.4459,0,0,27.4724,1.1751,1.4375,1.4251,9.2935,11.7103,11.5955,0,0,0.999,-0.9986,0.999,0.999,1501.6577,824967168,0,0,0,0,241.7424,120.1059,2.8004,-2.5625,2.5625,-0.2082,-0.3922,0.6004,-11.7238,4.2788,7.6423,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1878,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.2513,1.1709,1.755,9.5227,12.046,11.8321,1.0018,1.0074,1.0032,1.4515,1.6899,1.6756,,,,,,,
2026-05-19 19:20:09,105388.9219,40329.8555,32941.3516,31675.2363,-907.1424,622.6938,-1624.772,-750.5991,0.9935,-0.9951,0.9927,0.9925,104470.7031,38003.3125,30637.0156,30929.6406,424.8717,427.012,424.2017,423.5451,245.2731,245.7685,245.9836,244.0301,141.7104,163.3694,134.3903,126.5466,50.0371,407356.4062,409899.2812,5943.041,-28713.293,0,0,0,0,0.9939,568.1765,0,0,31.001,1.5494,1.5923,1.833,10.3108,12.8406,13.5713,0,0,0.999,0.999,0.9925,0.999,1500.9413,834273280,0,0,0,0,241.6906,121.7731,2.5625,-3.0658,-3.8998,-0.2088,-0.2564,0.4652,-14.9047,6.1882,8.6988,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1878,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,0.9529,1.4031,1.7224,9.6989,12.6882,12.4798,1.0026,1.0068,1.0064,1.4729,1.6854,1.6561,,,,,,,
2026-05-19 19:22:31,105328.4453,40900.8672,33603.2383,31789.3516,-1336.239,284.8003,-4093.592,159.109,0.9925,-0.9947,0.9892,0.9932,104944.8438,40071.875,32839.7891,31703.3984,424.4197,426.707,423.7093,422.9479,245.0976,245.6363,245.9936,243.6738,142.6293,163.4297,136.9697,129.3446,50.0111,411507.5625,414022.9688,5946.2544,-28792.8848,0,0,0,0,0.9939,573.8283,0,0,29.7847,1.1565,1.4413,1.7213,10.2746,13.5998,12.999,0,0,0.999,0.999,0.999,0.999,1500.3049,843513856,0,0,0,0,246.1047,123.2586,3.6131,-2.5625,-2.5625,-0.2426,-0.2429,0.4732,-13.4619,5.9349,8.8856,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1878,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.2623,1.2167,1.2442,10.4166,13.3009,12.7344,1.0014,1.0062,1.0067,1.5025,1.7787,1.6145,,,,,,,
2026-05-19 19:24:52,84842.5703,33969.6719,27177.834,25010.8691,-3805.7937,561.0756,-467.0573,-1447.5254,0.9917,-0.9899,0.9857,0.9887,86228.8359,33540.207,27243.627,25288.5977,424.269,426.2096,423.5487,422.9368,244.9231,245.4765,245.5445,243.6187,119.0468,138.6392,114.3704,106.1887,49.9862,415337.5,417854.5625,5950.8882,-28885.3359,0,0,0,0,0.994,579.061,0,0,32.3228,0.946,1.1369,1.6106,10.7775,14.1634,14.7483,0,0,0.9982,-0.996,0.9983,0.998,1499.4884,852754432,0,0,0,0,242.2635,122.4597,2.5625,-2.5625,-2.5625,-0.2204,-0.2899,0.5058,-15.1571,5.1995,12.4405,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1878,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.2542,1.2022,1.682,12.249,16.3214,15.1978,1.0022,2.2132,1.0054,1.6227,2.0401,1.8636,,,,,,,
2026-05-19 19:27:14,101602.3125,38772.2578,32013.7988,30655.4648,-4376.2144,-1086.7159,-2136.8379,-728.8021,0.9958,0.9989,0.9942,0.9927,101968.1016,38670.332,32086.7598,30795.873,423.9686,426.3322,423.4729,422.1078,244.7197,245.1898,245.6354,243.2385,137.5708,157.3786,126.8873,125.9909,50.003,419178.75,421725.3438,5950.8882,-28993.6816,0,0,0,0,0.994,584.3951,0,0,30.3754,1.0505,1.3934,1.8097,9.9479,12.5428,12.492,0,0,0.999,0.999,0.9987,0.999,1500.5981,862060544,0,0,0,0,241.5932,121.6106,2.5625,-4.0927,-2.5625,-0.2437,-0.3917,0.6354,-15.1467,6.8152,8.602,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1878,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.0951,1.5841,1.6607,10.5987,12.8871,13.1798,1.0013,1.0045,1.0046,1.3671,1.5837,1.521,,,,,,,
2026-05-19 19:29:35,89680.5703,35720.3789,27505.7207,25654.8066,8402.5693,4071.3987,3455.9214,2200.1482,-0.9862,-0.9847,-0.9909,-0.9862,86905.8516,34109.2812,27315.9766,25464.3691,423.5834,425.7603,423.339,421.3973,244.546,244.9817,245.7411,242.8756,119.5381,143.3133,107.9682,105.8049,50.0003,422885.8438,425439.5,5980.3027,-29222.5645,0,0,0,0,0.9941,589.4752,0,0,37.501,1.3215,1.1886,1.959,8.4152,10.7892,12.3201,0,0,-0.9981,0.999,0.999,-0.9989,1499.6108,871301120,0,0,0,0,239.7357,119.9304,3.483,2.5625,4.9313,-0.4836,-0.0967,0.5802,-23.9684,9.249,13.9099,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1878,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.2694,1.2706,1.6085,9.2462,12.8191,13.7903,1.0018,1.0045,1.0047,1.2831,1.5286,1.6061,,,,,,,
2026-05-19 19:31:56,77292.9531,34591.5273,20104.9297,22789.9395,-5186.5625,-3411.6968,-5463.2012,2049.0916,0.9805,0.988,0.95,-0.9865,77985.7031,34947.9102,20760.4375,22717.2441,423.9974,426.4988,422.8231,422.856,244.9329,245.523,245.6901,243.7283,108.1882,143.3943,85.5805,94.9147,49.9542,425921.6562,428481.125,6167.938,-29256.2207,0,0,0,0,0.9941,593.6404,0,0,33.9418,1.5018,1.0505,1.7795,10.0471,17.3832,11.8772,0,0,0.9989,0.9972,0.9631,-0.9964,1498.4573,880541696,0,0,0,0,240.9652,122.2318,-4.5275,-11.9561,6.667,-0.2305,-0.325,0.5482,-33.2344,21.5827,11.8427,0,0,432.2727,235.3525,250.703,219.3341,284.4715,0.0108,50.1878,49.3482,188810.375,16.7429,53492.0625,-0.0259,188838.8125,17.2245,0.999,-0.8164,1.6072,1.4894,1.85,9.7857,18.5597,12.8542,1.0026,1.0038,1.0095,1.2413,2.0211,1.5614,,,,,,,
